MosaicID,UniprotID,GeneSymbol,Description,Peptides,A_plus_1,A_plus_2,A_plus_3,A_minus_1,A_minus_2,A_minus_3,B_plus_1,B_plus_2,B_plus_3,B_minus_1,B_minus_2,B_minus_3,A_plus_1_48,A_plus_2_48,A_plus_3_48,A_minus_1_48,A_minus_2_48,A_minus_3_48
GPKOW__Q92917,Q92917,GPKOW,G-patch domain and KOW motifs-containing protein,1,6.67456,6.30812,0,7.08286,8.39611,0,6.57729,7.37961,0,8.24391,8.04067,0,7.16709,7.7138,0,9.61942,8.25455,8.542
RPL35__P42766,P42766,RPL35,60S ribosomal protein L35,2,5.40005,7.28476,0,6.74514,5.7448,0,6.99572,6.00505,3.407,6.20238,6.2441,5.79806,5.9453,6.5575,12.0162,7.06623,8.58769,0
XRCC4__Q13426,Q13426,XRCC4,DNA repair protein XRCC4,1,4.38294,4.38047,0,4.28028,4.72901,0,4.34684,6.40018,44.3805,6.30662,3.933,0,6.5723,4.517,0,5.76395,0.00690515,0
SETSIP__P0DME0,P0DME0,SETSIP,Protein SETSIP,1,7.24048,7.11253,0,10.9466,8.66796,0,7.23967,7.16263,0,9.62052,8.17874,0,7.58041,7.86426,2.13153,7.30102,6.32062,2.63299
COPB2__P35606,P35606,COPB2,Coatomer subunit beta',1,8.60281,9.48483,0,4.50893,5.11231,0,11.7181,10.1454,15.4142,3.92377,7.80962,0,5.48477,7.34545,0,4.73348,5.71644,0
QRICH1__Q2TAL8,Q2TAL8,QRICH1,Glutamine-rich protein 1,1,7.40351,6.79274,0,10.6704,10.9161,0,8.42207,7.081,0,8.49529,9.34168,0,7.95213,8.70998,0,8.22382,5.99124,0
PSMD11__O00231_2,O00231-2,PSMD11,Isoform 2 of 26S proteasome non-ATPase regulatory subunit 11,1,7.15805,7.26875,0,5.93288,6.45391,1.53626,7.92938,7.73596,0,6.4775,6.44696,0,6.70969,7.9007,4.61553,5.7415,6.78759,11.3053
PPIE__Q9UNP9,Q9UNP9,PPIE,Peptidyl-prolyl cis-trans isomerase E,1,4.08103,4.19736,0,6.90706,7.08365,0,5.31907,3.8154,29.0253,5.40095,5.75851,6.56666,5.55103,6.47418,0,4.53248,5.28727,0
RABL6__Q3YEC7_2,Q3YEC7-2,RABL6,Isoform 2 of Rab-like protein 6,1,7.73626,6.44189,0,6.59493,6.33438,0,7.36719,7.39707,0,6.45394,7.33092,18.0859,7.0302,6.39034,0,6.47535,6.3616,0
TMX1__Q9H3N1,Q9H3N1,TMX1,Thioredoxin-related transmembrane protein 1,1,12.4958,12.8106,0,6.98491,9.92308,0,9.505,9.19677,0,6.22894,8.36973,0,5.21116,11.1527,0,8.11551,0.00574465,0
RRP12__Q5JTH9,Q5JTH9,RRP12,RRP12-like protein,1,4.23311,3.55831,0,6.33672,5.08801,0,4.31126,4.37731,8.48917,5.65579,4.74945,0,9.8945,11.8774,22.7217,4.49245,4.21479,0
PPP2R1A__P30153,P30153,PPP2R1A,Serine/threonine-protein phosphatase 2A 65 kDa regulatory subunit A alpha isoform,1,8.91041,9.37403,0,9.02707,7.57879,0,8.81463,9.84331,0,7.57464,9.39299,0,7.85068,6.26784,0,6.8186,8.547,0
USP9X__Q93008_3,Q93008-3,USP9X,Isoform 2 of Probable ubiquitin carboxyl-terminal hydrolase FAF-X,1,10.6095,10.2036,0,5.3837,7.41478,0,9.97727,9.46051,0,7.52191,7.89637,0,8.17279,7.69804,0,7.69692,7.96458,0
SUPT6H__Q7KZ85,Q7KZ85,SUPT6H,Transcription elongation factor SPT6,1,6.95378,10.0871,0,2.18054,9.07903,0,6.95629,5.5636,17.9896,8.19924,6.02212,0,5.79686,5.80051,0,7.02611,8.34526,0
ZFR__Q96KR1,Q96KR1,ZFR,Zinc finger RNA-binding protein,1,7.33872,6.47009,0,9.22557,9.65006,0,7.10606,6.41241,0,9.54387,9.15875,0,8.64032,8.11009,0,9.42024,8.92381,0
CAD__P27708,P27708,CAD,CAD protein,2,6.56661,7.11607,0,6.04741,5.68048,24.8593,7.73443,7.54455,0,6.1914,5.68389,0,5.91272,4.93294,0,6.29334,5.43684,0
TRMT2A__Q8IZ69,Q8IZ69,TRMT2A,tRNA (uracil-5-)-methyltransferase homolog A,1,8.0018,7.75305,0,8.01961,8.32563,0,7.26469,8.99734,0,9.86979,9.10685,0,11.6922,11.9803,0,8.97648,0.0123506,0
VAT1__Q99536,Q99536,VAT1,Synaptic vesicle membrane protein VAT-1 homolog,1,11.0165,10.1617,0,6.96791,6.72278,0,11.317,11.0584,0,6.95533,6.99064,0,6.90532,6.03034,0,6.11067,9.76344,0
ECI1__P42126,P42126,ECI1,"Enoyl-CoA delta isomerase 1, mitochondrial",1,9.77832,8.7014,0,6.7944,6.98678,0,8.56686,8.00417,0,6.95095,7.23526,0,8.92266,7.55692,10.5617,5.97094,3.96965,0
SEPTIN8__Q92599,Q92599,SEPTIN8,Septin-8,3,6.67478,6.09533,0,5.41126,6.21012,30.6545,6.67183,9.04703,0,5.3193,6.1567,0,5.35044,4.92947,0,5.58396,1.89528,0
SEPTIN2__Q15019_2,Q15019-2,SEPTIN2,Isoform 2 of Septin-2,1,8.11648,9.08221,0,7.18979,7.31199,0,10.7742,8.83075,0,8.8413,8.50957,0,8.33912,6.78675,0,7.45154,8.76628,0
SRRM1__Q8IYB3,Q8IYB3,SRRM1,Serine/arginine repetitive matrix protein 1,1,7.63519,5.88573,0,4.87916,5.94335,9.94797,9.26609,5.62646,0,7.46783,5.32481,0,6.32711,6.35489,9.79397,9.34233,6.2051,0
COX4I1__P13073,P13073,COX4I1,"Cytochrome c oxidase subunit 4 isoform 1, mitochondrial",1,9.07292,9.10275,0,7.69216,7.64178,0,9.08489,8.24047,0,9.19161,8.76365,0,7.03942,6.55878,0,6.99636,10.6152,0
TP53BP1__Q12888_2,Q12888-2,TP53BP1,Isoform 2 of TP53-binding protein 1,1,8.1167,7.13386,0,9.21981,7.50968,0,7.58976,8.32052,0,6.63003,8.65642,0,6.79579,7.43561,10.3065,7.28384,5.0015,0
TBCE__Q15813_2,Q15813-2,TBCE,Isoform 2 of Tubulin-specific chaperone E,1,8.28645,7.21706,0,11.1451,6.01253,0.013137,9.05992,8.33859,0,6.45416,9.94461,0,9.40075,5.93592,0,7.24702,10.9448,0
C9orf78__Q9NZ63,Q9NZ63,C9orf78,Telomere length and silencing protein 1 homolog,1,4.56898,4.76704,0,10.1451,8.15822,0,5.42796,4.75979,16.3879,8.23341,7.75219,0,6.20953,5.36778,0,9.07369,9.14847,0
MVK__Q03426,Q03426,MVK,Mevalonate kinase,1,10.883,12.9008,0,5.81052,6.93994,0,10.6178,11.8393,0,8.62591,5.46317,0,7.85879,7.21285,0,6.40636,5.44145,0
ANP32A__P39687,P39687,ANP32A,Acidic leucine-rich nuclear phosphoprotein 32 family member A,1,1.14263,1.02706,86.3149,1.38342,1.01731,0,0.872141,1.34076,0,1.12022,0.757636,0,1.16724,1.43711,0,1.05083,1.36876,0
PTPN23__Q9H3S7,Q9H3S7,PTPN23,Tyrosine-protein phosphatase non-receptor type 23,1,9.59404,9.43712,0,8.35349,9.83023,0,12.2573,8.08532,0,11.09,7.94921,0,6.63887,9.03737,0,7.71985,0.00721942,0
TBCD__Q9BTW9_4,Q9BTW9-4,TBCD,Isoform 4 of Tubulin-specific chaperone D,1,11.5737,11.0137,0,5.20588,7.36439,0,11.9391,10.1116,0,7.48219,12.6006,0,6.55781,8.55452,0,7.58924,0.00717711,0
TXNDC17__Q9BRA2,Q9BRA2,TXNDC17,Thioredoxin domain-containing protein 17,1,8.87932,8.87529,0,7.9251,8.23348,0,8.81824,8.03958,0,7.83112,7.30846,0,10.5046,9.11555,0,8.56682,5.90247,0
WDR18__Q9BV38,Q9BV38,WDR18,WD repeat-containing protein 18,1,7.23535,9.60384,0,7.00114,8.61856,0,8.71909,7.40029,0,8.89963,9.67255,0,9.71792,9.07107,0,8.31421,5.74633,0
TMEM263__Q8WUH6,Q8WUH6,TMEM263,Transmembrane protein 263,1,15.2934,11.669,0,8.46344,5.41231,0,8.64586,11.8363,0,5.3241,5.62937,0,9.39125,8.93873,0,4.35039,5.04583,0
PTBP3__O95758_4,O95758-4,PTBP3,Isoform 4 of Polypyrimidine tract-binding protein 3,1,8.7684,4.20307,0,11.5298,10.4006,0,5.82544,8.5722,0,9.51673,9.82514,0,6.17402,7.58703,0,6.21316,11.3844,0
VDAC1__P21796,P21796,VDAC1,Voltage-dependent anion-selective channel protein 1,1,7.61056,8.7292,0,6.00264,6.37897,0,9.88054,8.64377,0,5.98425,6.68421,0,7.72343,8.73043,0,7.66279,9.82554,6.14366
DIDO1__Q9BTC0,Q9BTC0,DIDO1,Death-inducer obliterator 1,1,6.5406,7.68548,0,7.0157,6.64844,0,7.40934,7.58329,0,7.14251,6.75242,18.4352,5.60829,6.05989,0,6.78801,6.33086,0
EIF5B__O60841,O60841,EIF5B,Eukaryotic translation initiation factor 5B,1,6.95225,9.04525,0,6.44429,5.81584,0,8.61211,8.25609,0,8.87263,7.76653,0,6.69014,6.17538,0,7.85845,6.92276,10.5883
CPSF2__Q9P2I0,Q9P2I0,CPSF2,Cleavage and polyadenylation specificity factor subunit 2,1,8.5813,5.83371,0,6.67768,9.61079,0,8.48836,9.86006,2.65061,7.76733,6.37883,0,9.60598,8.0664,0,6.94007,9.53889,0
LRRC47__Q8N1G4,Q8N1G4,LRRC47,Leucine-rich repeat-containing protein 47,1,8.09676,9.08662,0,7.93499,9.01125,0,7.98469,8.77028,0,8.00688,7.48348,0,7.71332,7.12857,0,7.75023,11.0329,0
CPNE3__O75131,O75131,CPNE3,Copine-3,1,7.21432,9.13605,0,9.08037,7.40012,0,7.59744,7.52304,0,8.39178,7.60561,0,8.45473,7.35682,0,10.1717,10.068,0
ETFA__P13804,P13804,ETFA,"Electron transfer flavoprotein subunit alpha, mitochondrial",1,11.1315,10.5938,0,6.23575,7.0277,0,10.2858,9.98787,0,9.0808,8.24233,0,9.17001,11.1934,0,7.04135,0.00970124,0
VPS29__Q9UBQ0_2,Q9UBQ0-2,VPS29,Isoform 2 of Vacuolar protein sorting-associated protein 29,1,10.5808,11.0127,0,5.20407,9.0544,0,9.8183,8.20965,0,8.0997,6.94941,0,7.35568,6.72644,0,7.80222,9.18655,0
SNX3__O60493,O60493,SNX3,Sorting nexin-3,1,5.99553,6.08674,0,7.64981,6.83051,0,6.14722,5.60902,13.2597,5.84745,6.0466,0,5.65819,5.22622,12.8555,6.29328,6.49424,0
RPL19__P84098,P84098,RPL19,60S ribosomal protein L19,1,7.44669,7.62189,0,9.96236,7.65908,0,9.64415,8.96148,0,8.47792,8.95051,0,8.16469,7.56383,0,8.76647,6.78093,0
GLUD1__P00367,P00367,GLUD1,"Glutamate dehydrogenase 1, mitochondrial",1,8.66104,7.88022,0,5.7626,6.66532,6.99585,9.51801,9.82408,0,8.73368,7.00854,0,6.84232,6.74952,0,7.11566,8.24317,0
SNRPC__P09234,P09234,SNRPC,U1 small nuclear ribonucleoprotein C,1,6.34344,7.07522,0,9.50354,7.85205,0,7.10707,6.99979,0,8.67631,7.21019,0,6.89159,7.33457,10.2169,6.98892,7.80047,0
RPS4Y1__P22090,P22090,RPS4Y1,"40S ribosomal protein S4, Y isoform 1",1,6.76055,7.86191,0,4.50503,7.09635,0,7.58377,7.29219,0,6.98657,7.16727,0,6.76994,6.44915,11.487,7.72836,8.51282,3.79912
RPL11__P62913,P62913,RPL11,60S ribosomal protein L11,1,9.23324,10.5856,0,8.59498,8.32955,0,9.76231,9.40066,0,7.62298,7.3079,0,6.10456,7.5741,0,9.27767,6.20646,0
CA8__P35219,P35219,CA8,Carbonic anhydrase-related protein,1,4.47716,4.12625,0,3.84261,3.43573,0,4.17694,3.95636,0,3.40484,3.85496,53.7565,3.9627,3.73577,0,3.08051,4.18971,0
NRDC__O43847_2,O43847-2,NRDC,Isoform 2 of Nardilysin,1,7.68448,6.47637,0,11.993,8.14893,0,8.15514,9.33631,0,7.79475,9.95934,0,7.76809,5.79365,0,7.37597,9.51393,0
DDX41__Q9UJV9,Q9UJV9,DDX41,Probable ATP-dependent RNA helicase DDX41,1,1.20024,2.21012,0,3.45428,2.82376,0,2.11719,3.51513,72.5635,2.63831,2.69979,0,2.20571,2.79441,0,1.77528,0.00234214,0
IMP4__Q96G21,Q96G21,IMP4,U3 small nucleolar ribonucleoprotein protein IMP4,1,2.04423,3.02107,54.2875,5.12952,3.77307,0,3.4064,2.04701,0,3.54666,3.83711,0,4.68556,3.82455,0,4.00178,6.39559,0
EIF3K__Q9UBQ5,Q9UBQ5,EIF3K,Eukaryotic translation initiation factor 3 subunit K,1,7.33488,8.27509,0,8.26106,7.33015,0,8.0948,8.24919,0,10.8951,10.8443,0,10.2994,9.9157,0,10.4894,0.0109911,0
RPL13A__P40429,P40429,RPL13A,60S ribosomal protein L13a,1,6.91108,7.92719,0,8.41208,6.66357,0,8.42792,7.85937,0,7.59257,6.42958,0,7.05619,6.79477,0,8.6062,9.43273,7.88675
NDC80__O14777,O14777,NDC80,Kinetochore protein NDC80 homolog,1,5.57352,5.68791,0,5.54763,5.50873,0,7.17247,7.52656,0,7.91945,7.68185,22.7285,5.32026,4.00971,0,7.93615,7.38726,0
LSM2__Q9Y333,Q9Y333,LSM2,U6 snRNA-associated Sm-like protein LSm2,1,8.67378,7.68503,0,9.57691,7.93843,0,10.9883,8.17262,0,8.0578,8.19778,0,7.75498,8.56612,0,6.85587,7.53232,0
